62.0000		30.5611		12.5577
62.1000		30.5798		12.5576
62.2000		30.5984		12.5576
62.3000		30.6171		12.5576
62.4000		30.6358		12.5575
62.5000		30.6544		12.5575
62.6000		30.6731		12.5575
62.7000		30.6917		12.5575
62.8000		30.7103		12.5574
62.9000		30.7289		12.5574
63.0000		30.7475		12.5574
63.1000		30.7661		12.5574
63.2000		30.7847		12.5573
63.3000		30.8032		12.5573
63.4000		30.8218		12.5573
63.5000		30.8403		12.5572
63.6000		30.8589		12.5572
63.7000		30.8774		12.5572
63.8000		30.8959		12.5572
63.9000		30.9144		12.5571
64.0000		30.9329		12.5571
64.1000		30.9513		12.5571
64.2000		30.9698		12.5571
64.3000		30.9883		12.5571
64.4000		31.0067		12.5570
64.5000		31.0251		12.5570
64.6000		31.0435		12.5570
64.7000		31.0620		12.5570
64.8000		31.0803		12.5569
64.9000		31.0987		12.5569
65.0000		31.1171		12.5569
65.1000		31.1355		12.5569
65.2000		31.1538		12.5568
65.3000		31.1722		12.5568
65.4000		31.1905		12.5568
65.5000		31.2088		12.5568
65.6000		31.2271		12.5568
65.7000		31.2454		12.5567
65.8000		31.2637		12.5567
65.9000		31.2820		12.5567
66.0000		31.3003		12.5567
66.1000		31.3185		12.5567
66.2000		31.3368		12.5566
66.3000		31.3550		12.5566
66.4000		31.3732		12.5566
66.5000		31.3914		12.5566
66.6000		31.4096		12.5566
66.7000		31.4278		12.5566
66.8000		31.4460		12.5565
66.9000		31.4642		12.5565
67.0000		31.4823		12.5565
67.1000		31.5005		12.5565
67.2000		31.5186		12.5565
67.3000		31.5368		12.5564
67.4000		31.5549		12.5564
67.5000		31.5730		12.5564
67.6000		31.5911		12.5564
67.7000		31.6092		12.5564
67.8000		31.6273		12.5564
67.9000		31.6453		12.5564
68.0000		31.6634		12.5563
68.1000		31.6814		12.5563
68.2000		31.6995		12.5563
68.3000		31.7175		12.5563
68.4000		31.7355		12.5563
68.5000		31.7535		12.5563
68.6000		31.7715		12.5562
68.7000		31.7895		12.5562
68.8000		31.8075		12.5562
68.9000		31.8254		12.5562
69.0000		31.8434		12.5562
69.1000		31.8613		12.5562
69.2000		31.8793		12.5562
69.3000		31.8972		12.5561
69.4000		31.9151		12.5561
69.5000		31.9330		12.5561
69.6000		31.9509		12.5561
69.7000		31.9688		12.5561
69.8000		31.9867		12.5561
69.9000		32.0045		12.5561
70.0000		32.0224		12.5561
70.1000		32.0402		12.5560
70.2000		32.0581		12.5560
70.3000		32.0759		12.5560
70.4000		32.0937		12.5560
70.5000		32.1115		12.5560
70.6000		32.1293		12.5560
70.7000		32.1471		12.5560
70.8000		32.1649		12.5560
